Name; Blog; Error; Improved; new URL; accessable
Mergent Corporate Actions and Dividends API;http://www.mergent.com/news.html;-;true;http://www.mergent.com;true
Mergent Executives API;http://www.mergent.com/news.html;-;true;http://www.mergent.com;true
Mergent Historical Securities Data API;http://www.mergent.com/news.html;-;true;http://www.mergent.com;true
MeridianLink Credit API;null;No link;false;;false
Meridix API;null;No link;false;;false
Meridix LiveID API;null;No link;false;;false
Merrcury API;null;No link;false;;false
Merriam-Webster Dictionary API;null;No link;false;;false
Merry Twilsmas!;null;No link;false;;false
Mes Vacances;null;No link;false;;false
MesCorrespondances API;null;No link;false;;false
Mesagraph API;null;No link;false;;false
Message Bus API;http://news.messagebus.com/;java.net.UnknownHostException;true;http://messagebus.com;false
Message Faces API;null;No link;false;;false
Message Radius API;null;No link;false;;false
Message in a Bottle;null;No link;false;;false
MessageBird API;null;No link;false;;false
MessageGears API;null;No link;false;;false
MessageMedia SMS API;null;No link;false;;false
MessageMost API;null;No link;false;;false
MessageNet API;null;No link;false;;false
Messenger Pool;null;No link;false;;false
Messente API;http://messente.com/blog/;-;false;;false
Met Office Datapoint API;null;No link;false;;false
Met Office WOW API;null;No link;false;;false
MetNet API;null;No link;false;;false
MetaCDN API;http://blog.metacdn.com/;-;false;;false
MetaCPAN API;null;No link;false;;false
MetaCarta API;null;No link;false;;false
MetaGlance API;null;No link;false;;false
MetaJam;null;No link;false;;false
MetaLayer API;http://blog.metalayer.com/;-;true;http://metalayer.com;true
MetaLocGramN API;null;No link;false;;false
MetaLocator API;null;No link;false;;false
MetaScroll;null;No link;false;;false
MetaWeather;null;No link;false;;false
MetaWeblog API;null;No link;false;;false
Metadone.Net;null;No link;false;;false
Metafor Software API;http://metaforsoftware.com/blog/;-;false;;false
Metal Maker API;null;No link;false;;false
Metallizer API;null;No link;false;;false
Metamark API;null;No link;false;;false
Metanga API;http://www.metanga.com/subscription-billing-blog/;-;false;;false
Metasuchmaschine LIXAM;null;No link;false;;false
MeteoStone Social Weather Service;null;No link;false;;false
MeteoSun;null;No link;false;;false
Meteogalica MeteoSIX API;null;No link;false;;false
Meteomedia Weather Development Kit API;null;No link;false;;false
Meteor API;null;No link;false;;false
Meteor Impact Craters;null;No link;false;;false
Meteor Solutions API;http://www.meteorsolutions.com/blog/#fbid=sSs9sOY90cO;java.net.ConnectException;false;;false
Meteostone Weather API;http://blog.meteostone.com/;-;true;http://meteostone.com;true
Method API;http://method.me/cs/blogs/methodblog/default.aspx;-;false;;false
Metosphere;null;No link;false;;false
MetriDyne API;http://www.metridyne.com/;-;false;;false
MetricFire API;http://blog.metricfire.com/;-;true;http://metricfire.com;true
Metricly Custom Data Import API;http://blog.metricly.com/;java.net.UnknownHostException;true;http://metricly.com;false
Metricly Plug-in API;http://blog.metricly.com/;java.net.UnknownHostException;true;http://metricly.com;false
Metro Global SMS API;null;No link;false;;false
Metro Imaging API;null;No link;false;;false
Metro Links DC;null;No link;false;;false
Metro Mapper;null;No link;false;;false
Metro Mapper API;http://blog.metromapper.org/;-;false;;false
Metro Publisher API;null;No link;false;;false
Metro Realtime API;null;No link;false;;false
Metro System in Naples, Italy;null;No link;false;;false
Metro Traffic API;null;No link;false;;false
Metro Transit NexTrip API;null;No link;false;;false
Metro Trip Planner API;null;No link;false;;false
MetroLogistics API;null;No link;false;;false
MetroLyrics API;http://www.metrolyrics.com/news.html;-;false;;false
MetroMash;null;No link;false;;false
Metropix API;http://metropix.typepad.com/;-;false;;false
Metropolis Country Club Photo Album API;null;No link;false;;false
Metwit Weather and Forecast API;null;No link;false;;false
Meyshan Ultimate Search;null;No link;false;;false
MeyshanSlide;null;No link;false;;false
MeyshanWall;null;No link;false;;false
Mezeo API;null;No link;false;;false
Mezeo Cloud Storage Platform API;null;No link;false;;false
Mgnet.me shortener API;null;No link;false;;false
Mi World;null;No link;false;;false
MiMI/Metabolomics API;null;No link;false;;false
Miami Beach Visitor and Convention Authority API;https://miamibeachvca.wordpress.com/;-;false;;false
Miami Vice Movie Map;null;No link;false;;false
Mibbit API;http://blog.mibbit.com/;-;false;;false
Mibolsa;null;No link;false;;false
Micello API;http://www.micello.com/blog;-;false;;false
Michael Jackson Biographical Map;null;No link;false;;false
MicroBilt API;null;No link;false;;false
MicroPoll API;null;No link;false;;false
Microbust e-stores API;null;No link;false;;false
Microco.sm API;null;No link;false;;false
Microsoft Atlas API;null;No link;false;;false
Microsoft Bing API;null;No link;false;;false
Microsoft Bing Maps API;null;No link;false;;false
Microsoft HealthVault API;null;No link;false;;false
Microsoft MSDN API;null;No link;false;;false
Microsoft MapPoint API;null;No link;false;;false
Microsoft Office Research API;null;No link;false;;false
Microsoft SensorMap DataHub API;null;No link;false;;false
Microsoft Silverlight Streaming API;null;No link;false;;false
Microsoft Translator API;null;No link;false;;false
Microsoft adCenter API;null;No link;false;;false
Microsoft start.com API;null;No link;false;;false
Microstock Photo Plugin for Wordpress;null;No link;false;;false
Middlecoin API;null;No link;false;;false
Mifos API;null;No link;false;;false
Mighty Homes;null;No link;false;;false
Mightyv;null;No link;false;;false
Migratr;null;No link;false;;false
Mile Calculator;null;No link;false;;false
MileGuru;null;No link;false;;false
MileSplit API;null;No link;false;;false
Mileage Calculator;null;No link;false;;false
Millistream Market Data API;null;No link;false;;false
Milo API;http://milo.com/blog;java.net.ConnectException;false;;false
Mimeo API;http://lounge.mimeo.com/;-;false;;false
Mimer SQL Validator API;null;No link;false;;false
Mimvi API;null;No link;false;;false
Mincoin Tools API;null;No link;false;;false
Mind and Body Script;null;No link;false;;false
Mind42 API;http://mind42.com/blog/;-;false;;false
MindMeister API;null;No link;false;;false
MindMeister and Box.net;null;No link;false;;false
MindMeld API;http://blog.expectlabs.com/;java.net.ConnectException;false;;false
MindTouch Deki Wiki API;null;No link;false;;false
Mindflash API;http://www.mindflash.com/blog/;-;false;;false
Mindgram API;null;No link;false;;false
Mindjet API;http://blog.mindjet.com/;java.io.IOException;false;;false
MineBans API;null;No link;false;;false
Mineful API;http://www.mineful.com/blog/;java.net.UnknownHostException;true;http://mineful.com;false
Ming Campbell for MP Campaign Map;null;No link;false;;false
Minguhl BMX;null;No link;false;;false
Mini YouTube TVs;null;No link;false;;false
MiniCloud API;https://www.minicloud.com/blog/;javax.net.ssl.SSLHandshakeException;false;;false
MiniDates;null;No link;false;;false
MiniStash API;null;No link;false;;false
Miniflux API;null;No link;false;;false
Miniplay API;null;No link;false;;false
Ministry Ops;null;No link;false;;false
Minneapolis/St. Paul Metro Transit API;null;No link;false;;false
Minnesota CTU dataset API;null;No link;false;;false
Mint API;null;No link;false;;false
MintChip API;null;No link;false;;false
Minube API;http://blog.minube.com/;-;false;;false
Minus API;http://blog.minus.com/;java.net.UnknownHostException;true;http://minus.com;false
MinuteDock API;http://blog.minutedock.com/;-;true;http://minutedock.com;true
Minutely API;null;No link;false;;false
Minuum API;http://minuum.com/blog/;-;false;;false
Mirago Advertising Network API;null;No link;false;;false
MireZone SMS API;null;No link;false;;false
Miri Device Description API;null;No link;false;;false
Mirkolofio Mailinator API;null;No link;false;;false
Mirkolofio Unshortener API;null;No link;false;;false
Mirlyn API;null;No link;false;;false
Mirror TVs;null;No link;false;;false
Misas - Masses;null;No link;false;;false
MiserlyMonkey.com;null;No link;false;;false
Miso API;null;No link;false;;false
MisoTrendy;null;No link;false;;false
Missatsamtal.se API;null;No link;false;;false
Missing Children Map;null;No link;false;;false
Missing Kids Map;null;No link;false;;false
MitoMiner API;null;No link;false;;false
Mitsubishi Locator UK;null;No link;false;;false
Miva API;null;No link;false;;false
MixRank API;http://blog.mixrank.com/;-;false;;false
Mixcloud API;http://blog.mixcloud.com/;javax.net.ssl.SSLHandshakeException;false;;false
Mixendo API;null;No link;false;;false
Mixpanel API;http://blog.mixpanel.com/;-;false;;false
MlCalc.com Mortgage Loan Calculator API;null;No link;false;;false
Mloovi;null;No link;false;;false
MmjMenu API;https://mmjmenu.com/blog;-;false;;false
MnGeo Composite Image API;null;No link;false;;false
MnGeo Geospatial Image API;null;No link;false;;false
Mnatives API;http://mnatives-bulk-sms-gateway.blogspot.com/;-;false;;false
Mnemotechniques Abbreviator API;null;No link;false;;false
MnmlRdr API;http://blog.mnmlrdr.com/;-;false;;false
MoMingle;null;No link;false;;false
MoPub API;http://www.mopub.com/blog/;-;false;;false
MoWid video explorer;null;No link;false;;false
Mob Mojo;null;No link;false;;false
Mob eCommerce API;null;No link;false;;false
MobFox API;http://blog.mobfox.com/;java.net.ConnectException;false;;false
MobPartner API;http://blog.mobpartner.com/;-;false;;false
MobRocker API;http://www.mobrocker.com/eng/category/blog/;-;false;;false
Mobage API;http://mobage.tumblr.com/;-;false;;false
Mobbler;null;No link;false;;false
Mobeelizer API;http://mobeelizer.com/blog/;-;false;;false
MobiCart API;http://www.mobi-cart.com/blog/;java.net.ConnectException;false;;false
MobiCheckin API;http://news.mobicheckin.com/;-;false;;false
MobiYelp;null;No link;false;;false
Mobigarages;null;No link;false;;false
Mobikwik API;http://blog.mobikwik.com/;-;false;;false
Mobile Bargain Shopping;null;No link;false;;false
Mobile Commons;null;No link;false;;false
Mobile Commons API;http://www.mobilecommons.com/blog/;javax.net.ssl.SSLHandshakeException;false;;false
Mobile Commons Legislative Lookup API;http://www.mobilecommons.com/blog/;javax.net.ssl.SSLHandshakeException;false;;false
Mobile Commons mData API;http://www.mobilecommons.com/blog/;javax.net.ssl.SSLHandshakeException;false;;false
Mobile Cricket Scores;null;No link;false;;false
Mobile EVDB Events Search;null;No link;false;;false
Mobile Emulator;null;No link;false;;false
Mobile GMaps;null;No link;false;;false
Mobile GPS Tracking;null;No link;false;;false
Mobile Identity Verification;null;No link;false;;false
Mobile Java Push API;http://labs.ericsson.com/blog;-;false;;false
Mobile Las Vegas Strip Map;null;No link;false;;false
Mobile Live Shopping;null;No link;false;;false
Mobile Mad Libs;null;No link;false;;false
Mobile Number Tracker;null;No link;false;;false
Mobile OK Checker;null;No link;false;;false
Mobile Pharma Search;null;No link;false;;false
Mobile Phone Megastore API;null;No link;false;;false
Mobile Public Domain Books;null;No link;false;;false
Mobile Roadie API;http://blog.mobileroadie.com/;-;false;;false
Mobile Search on Urban Dictionary;null;No link;false;;false
Mobile Shopping on eBay;null;No link;false;;false
Mobile Time Tracking;null;No link;false;;false
Mobile Vikings API API;null;No link;false;;false
Mobile Weather Search;null;No link;false;;false
Mobile Weatherbug;null;No link;false;;false
Mobile Windows Expo Live;null;No link;false;;false
Mobile Windows Live Shopping;null;No link;false;;false
MobileDevHQ API;http://www.mobiledevhq.com/articles;-;false;;false
MobileHomesForSaleInfo.com;null;No link;false;;false
MobileIgniter API;http://mobileigniter.com/blog/;-;true;http://mobileigniter.com;true
MobileMinerApp API;null;No link;false;;false
MobileStorm Communication API;http://www.mobilestorm.com/resources/digital-marketing-bl...;-;false;;false
MobileTrend API;http://mobiletrend.typepad.com/mobile_trend/;-;false;;false
MobileWorks API;null;No link;false;;false
Mobilepax API;http://mobil-odeme.blogspot.com/;-;false;;false
Mobilicio.us;null;No link;false;;false
Mobilize Central API;null;No link;false;;false
Mobilizing the Moo with MMS;null;No link;false;;false
Mobipaycash API;null;No link;false;;false
Mobivity API;http://blog.mobivity.com/;-;false;;false
Mobiweb API;null;No link;false;;false
Mobli API;null;No link;false;;false
Moblico API;null;No link;false;;false
Mobyko API;null;No link;false;;false
Mobypicture;null;No link;false;;false
Mobypicture API;http://mathys.vanabbe.com;-;false;;false
Mobyt SMS API;http://www.mobyt.com/blog/;-;true;http://mobyt.com;true
Mocapay API;null;No link;false;;false
Mocean Mobile API;null;No link;false;;false
Mochi Media Flash Games API;http://mochiland.com/;-;false;;false
Mock Response API;null;No link;false;;false
Mocky API;null;No link;false;;false
Mod9.tv;null;No link;false;;false
ModeRNA API;null;No link;false;;false
Modica Global Connect API;null;No link;false;;false
